province;red;green;blue;x;x
11257;11;11;11;Warragul;x
11258;60;60;60;Omeo;x
11259;3;60;42;Corryong;x
11260;0;181;0;Burketown;x
11261;0;0;182;Normanton;x
11262;120;254;80;Mount Isa;x
11263;53;255;158;Georgetown;x
11264;253;255;53;Charters Towers;x
11265;120;253;80;Mareeba;x
11266;119;0;180;Cooktown;x
11267;180;0;0;Kowanyama;x
11268;180;55;0;Aurukun;x
11269;120;252;80;Hope Vale;x
11270;53;255;159;Cairns;x
11271;0;0;183;Innisfail;x
11272;45;40;107;Ingham;x
11273;118;0;180;Townsville;x
11274;53;255;160;Collinsville;x
11275;117;0;180;Mackay;x
11276;181;0;0;Clermont;x
11277;255;167;53;Barcaldine;x
11278;68;239;15;Charleville;x
11279;116;0;180;Cunnamulla;x
11280;182;0;0;St George;x
11281;115;0;180;Goondiwindi;x
11282;238;253;0;Esk;x
11283;68;240;15;Gayndah;x
11284;15;239;210;Maranoa;x
11285;0;0;184;Emerald;x
11286;238;254;0;Moura;x
11287;53;255;238;Gladstone;x
11288;0;0;185;Bundaberg;x
11289;53;255;239;Hervey Bay;x
11290;0;0;186;Ipswich;x
11291;184;0;0;Gold Coast;x
11292;0;0;187;Bowen;x
11293;185;0;0;Longreach;x
11294;49;49;49;Maryborough;x
11295;212;212;212;Gympie;x
11296;55;149;55;Dalby;x
11297;55;49;55;Kingaroy;x
11298;56;49;56;Quorn;x
11299;57;49;57;Gundagai;x
11300;186;0;0;Bega;x
11301;0;200;0;Tumat;x
11302;187;0;0;Albury;x
11303;25;135;219;Mathoura;x
11304;0;201;0;Balranald;x
11305;188;0;0;Broken Hill;x
11306;0;0;188;Cobar;x
11307;221;230;70;Griffith;x
11308;230;45;45;Wagga Wagga;x
11309;189;0;0;Yass;x
11310;180;25;219;Canberra;x
11311;0;0;189;Nowra;x
11312;184;235;7;Wollongong;x
11313;152;7;235;Lismore;x
11314;235;136;7;Grafton;x
11315;7;235;29;Coffs Harbour;x
11316;190;0;0;Port Macquarie;x
11317;0;0;190;Newcastle;x
11318;191;0;0;Central Coast;x
11319;44;137;3;Walcha;x
11320;3;101;137;Cessnock;x
11321;235;227;17;Tenterfield;x
11322;18;235;7;Inverell;x
11323;7;29;235;Moree;x
11324;23;235;7;Walgett;x
11325;137;3;120;Dubbo;x
11326;137;120;3;Tamworth;x
11327;70;191;230;Hillston;x
11328;226;130;66;Orange;x
11329;60;3;137;Bathurst;x
11330;12;3;137;Lithgow;x
11331;70;70;230;Cowra;x
11332;127;127;127;Narellan;x
11333;195;195;195;Goulburn;x
11334;160;192;231;Jindabyne;x
11335;47;47;47;Queanbeyan;x
11336;48;48;48;Tweed Heads;x
11337;58;49;58;Port Arthur;x
11338;59;49;59;Longford;x
11339;144;121;100;Moama;x
11340;49;7;100;Heywood;x
11341;49;7;101;Edenhope;x
11342;100;7;49;Nhill;x
11343;49;7;102;Donald;x
11344;101;7;49;St Arnaud;x
11345;49;7;103;Wedderburn;x
11346;49;187;49;Avoca;x
11347;102;7;49;White Hill;x
11348;103;7;49;Mortlake;x
11349;49;7;104;Terang;x
11350;104;7;49;Besuki;x
11351;105;7;49;Bagelen;x
11352;49;7;105;Probolinggo;x
11353;49;7;106;Pekalongan;x
11354;49;7;107;Krawang;x
11355;49;7;108;Pandelang;x
11356;106;7;49;Deloraine;x
11357;107;7;49;George Town;x
11358;49;7;109;Cilacap;x
11359;49;7;110;Dompu;x
11360;108;7;49;Tasikmalaya;x
11361;49;188;49;Southport;x
11362;109;7;49;Luwuk;x
11363;49;7;111;Lake Toba;x
11364;49;7;112;Gin Gin;x
11365;49;7;113;Taroom;x
11366;49;7;114;Hughenden;x
11367;49;7;115;Talloq;x
11368;49;7;116;Groganville;x
11369;49;189;49;Coen;x
11370;49;7;117;Bowral;x
11371;49;7;118;Muna;x
11372;49;7;119;Armidale;x
11373;49;190;49;Pinrang;x
11374;49;191;49;Mekongga;x
11375;49;192;49;Buol;x
11376;49;7;120;Parigi;x
11377;49;7;121;Toraja;x
11378;49;7;122;Sigi;x
11379;49;7;123;Tojo;x
11380;110;7;49;BoneBone;x
11381;111;7;49;Chukai;x
11382;112;7;49;Narrabri;x
11383;49;193;49;Nyngan;x
11384;72;172;255;Kluang;x
11385;72;172;254;Singkawang;x
11386;72;172;253;Sanggau;x
11387;72;172;10;Sukamandang;x
11388;72;172;11;Kalimantan;x
11389;72;172;12;Banjarbaru;x
11390;72;172;13;Balikpapan;x
11391;72;172;14;Sangkulirang;x
11392;72;172;15;Nunukan;x
11393;113;7;49;Wentworth;x
11394;114;7;49;Tawao;x
11395;144;121;102;Sandakan;x
11396;124;21;133;Sabah;x
11397;144;121;103;Labuan;x
11398;124;21;134;Lawas;x
11399;144;121;104;Seridan;x
11400;124;21;135;Miri;x
11401;230;230;255;Kimbe;x
11402;237;231;255;Bougainville;x
11403;17;11;1;Lauru;x
11404;238;231;255;Ysabel;x
11405;18;11;1;Makira;x
11406;231;230;255;Temotu;x
11407;17;10;1;Yap;x
11408;237;230;255;Lamotrek;x
11409;16;10;1;Namonuito;x
11410;236;230;255;Pohnpei;x
11411;15;10;1;Kosrae;x
11412;238;230;255;NorthernMariana;x
11413;10;10;1;TorresandBanks;x
11414;232;230;255;EspirituSanto;x
11415;1;1;50;Malakula;x
11416;11;10;1;Efate;x
11417;12;10;1;NorthernGrandeTerre;x
11418;233;230;255;LoyaltyIslands;x
11419;13;10;1;Burebasaga;x
11420;1;1;51;Lau;x
11421;234;230;255;Cakaudrove;x
11422;14;10;1;Futuna;x
11423;231;231;255;Niua;x
11424;19;10;1;Vavau;x
11425;239;230;255;Haapai;x
11426;18;10;1;Raivavae;x
11427;11;11;1;Niue;x
11428;12;11;1;Upolu;x
11429;232;231;255;Manua;x
11430;233;231;253;Tokelau;x
11431;16;11;1;Kona;x
11432;236;231;255;Kohala;x
11433;13;11;1;Tahiti;x
11434;234;231;255;Huahine;x
11435;14;11;1;Raiatea;x
11436;235;231;255;BoraBora;x
11437;15;11;1;Tupuai;x
11438;229;232;255;RapaIti;x
11439;247;233;229;TeLi;x
11440;247;230;229;Cola;x
11441;229;230;255;KingGeorgeIslands;x
11442;7;21;35;Fakarava;x
11443;247;231;229;Anaa;x
11444;229;231;255;Makemo;x
11445;7;22;35;Marokau;x
11446;17;12;3;NENewGuinea;x
11447;100;200;195;Hao;x
11448;254;202;213;Woleai;x
11449;228;234;255;Uvea;x
11450;17;11;2;Ifalik;x
11451;16;11;2;Biak;x
11452;239;231;254;Numbay;x
11453;14;11;2;Aitape;x
11454;238;231;254;Manus;x
11455;15;11;2;Latangai;x
11456;241;231;254;Muyua;x
11457;242;231;254;Blanche;x
11458;237;231;254;Kabadi;x
11459;235;231;254;Naduri;x
11460;236;231;254;KadavuandLomaiviti;x
11461;13;11;2;Bua;x
11462;12;11;2;Tungaru;x
11463;11;11;2;Ralik;x
11464;10;11;2;Molokai;x
11465;9;11;2;UaPou;x
11466;8;11;2;Rarotonga;x
11467;234;231;254;Mangaia;x
11468;2;12;3;Siassi;x
11469;229;231;254;Tewai;x
11470;228;231;254;Sohe;x
11471;227;231;254;Poreporena;x
11472;226;231;254;Bamu;x
11473;225;231;254;YosSudarso;x
11474;3;12;3;Mappi;x
11475;224;231;254;Asmat;x
11476;4;12;3;Kaimana;x
11477;223;231;254;Waropen;x
11478;5;12;3;Sarmi;x
11479;222;231;254;Sepik;x
11480;6;12;3;Wahgi;x
11481;18;12;3;MilneBay;x
11482;216;231;253;Duau;x
11483;12;12;3;Trobriand;x
11484;201;204;254;Vanimo;x
11485;74;34;125;EastNewGuinea;x
11486;8;12;3;NomoiIslands;x
11487;201;204;255;VellaLavella;x
11488;4;11;2;Malaita;x
11489;254;202;214;Ebon;x
11490;233;231;254;Ambrym;x
11491;7;11;2;Ambae;x
11492;232;231;254;Lakeba;x
11493;201;201;254;Macuata;x
11494;216;231;254;Rotuma;x
11495;231;231;254;Abemama;x
11496;6;11;2;Butaritari;x
11497;230;231;254;Tabiteuea;x
11498;201;202;254;Kohala;x
11499;201;203;254;Hana;x
11500;221;231;254;TeHikuoteIka;x
11501;220;231;254;TeUrewera;x
11502;219;231;254;Manawatu;x
11503;7;12;3;TeArawa;x
11504;218;231;254;Rurutu;x
11505;9;12;3;Rimatara;x
11506;10;12;3;TaiPi;x
11507;217;231;254;Nuku;x
11508;11;12;3;Koror;x
11509;13;12;3;KaiIslands;x
11510;14;12;3;Misool;x
11511;216;231;255;Salawati;x
11512;201;205;254;Namorik;x
11513;15;12;3;Waigeo;x
11514;215;231;254;Teminabuan;x
11515;201;206;253;Bintuni;x
11516;254;201;201;Sorong;x
11517;254;201;202;Nabire;x
11518;254;201;203;Wewak;x
11519;254;201;204;Sumkar;x
11520;201;206;254;Bundi;x
11521;254;201;205;RaiCoast;x
11522;16;12;3;Huon;x
11523;254;201;206;Mailu;x
11524;215;231;255;Era;x
11525;254;201;207;Toaripi;x
11526;201;207;254;Purari;x
11527;214;231;254;Gogodala;x
11528;201;208;254;Yapen;x
11529;254;201;208;Kiwai;x
11530;254;201;209;Kerewo;x
11531;254;201;210;Ijvitari;x
11532;254;201;211;Babo;x
11533;212;231;254;Wondamo;x
11534;213;231;254;Konoka;x
11535;211;231;254;Banda;x
11536;214;33;134;MaunaLoa;x
11537;34;177;76;Kwajalein;x
11538;136;0;21;Enewetok;x
11539;23;125;54;Milli;x
11540;200;191;231;Arno;x
11541;128;123;124;Wotje;x
11542;255;174;201;Likiep;x
11543;6;4;141;Rennel;x
11544;5;3;142;NorfolkIsland;x
11545;5;3;143;PitcairnIslands;x
11546;15;13;144;Batanta;x
11547;25;23;145;Weda;x
11548;35;33;146;Ternate;x
11549;45;43;147;Tidore;x
11550;55;53;148;Makian;x
11551;65;63;149;Bolaang;x
11552;75;73;150;Sangihe;x
11553;5;3;151;Nantou;x
11554;5;3;152;Taitung;x
11555;5;3;153;Yilan;x
11556;5;3;154;Penghu;x
11557;5;3;155;Taipei;x
11558;75;74;153;Hsinchu;x
11559;85;73;151;ChungyangRange;x
11560;5;3;158;Pagadian;x
11561;159;3;129;Sarangani;x
11562;5;3;159;Cotobato;x
11563;157;144;161;Bayugan;x
11564;5;3;162;Bislig;x
11565;157;144;163;Mamanwa;x
11566;15;33;114;Bukidnon;x
11567;45;43;165;Hulugu;x
11568;5;3;166;Namayan;x
11569;165;3;16;Balayan;x
11570;5;3;168;Maringaduk;x
11571;5;3;169;Batanes;x
11572;5;3;170;Calamianes;x
11573;5;3;171;Sambali;x
11574;5;3;172;Cagayan;x
11575;175;173;173;Kalinga;x
11576;125;173;174;Samtoy;x
11577;3;8;16;Whakatohea;x
11578;127;5;253;Whaktane;x
11579;127;7;253;Kawhia;x
11580;3;8;10;Waitomo;x
11581;3;8;11;SouthTaranaki;x
11582;127;8;253;Rangitikei;x
11583;127;9;253;Kapiti;x
11584;3;8;12;Heretaunga;x
11585;127;10;253;Wairoa;x
11586;127;11;253;Mohua;x
11587;3;8;13;Tauihu-o-te-waka ;x
11588;127;12;253;Hurunui;x
11589;3;8;14;Waimakariri;x
11590;127;13;253;Hakatere;x
11591;3;8;15;Mata-Au;x
11592;127;14;253;Owako;x
11593;127;16;253;Rakiura;x
11594;127;15;253;Okarito;x
11595;233;234;211;KaTiritirioteMoana;x
11596;6;3;13;Kermadec;x
11597;5;3;186;Xaracuu;x
11598;6;3;11;HootMaWaap;x
11599;5;3;188;Paici;x
11600;6;3;15;Ouvea;x
11601;5;3;190;Lifou;x
11602;6;3;17;Erromango;x
11603;5;3;192;DuffIslands;x
11604;6;3;19;ReefIslands;x
11605;5;3;194;Nendo;x
11606;6;3;21;Bugotu;x
11607;5;3;196;Pouro;x
11608;6;3;23;TasiMate;x
11609;5;3;198;Maramasike;x
11610;6;3;25;Marovo;x
11611;5;3;200;Lau;x
11612;6;3;27;Gizo;x
11613;5;3;202;TasiMauri;x
11614;6;3;29;Alu;x
11615;5;3;204;Nggela;x
11616;6;3;31;Kieta;x
11617;5;3;206;Buin;x
11618;6;3;33;OntongJava;x
11619;5;3;208;Longkiau;x
11620;6;3;35;Taoyuan;x
11621;5;3;210;Vaitupu;x
11622;6;3;37;SouthLineIslands;x
11623;5;3;212;JuanFernandezIslands;x
11624;6;3;39;Nukunui;x
11625;5;3;214;Marangai;x
11626;6;3;41;Fangatua;x
11627;5;3;216;Arutua;x
11628;5;3;254;Takume;x
11629;5;3;218;Muyua;x
11630;5;3;252;ATLAS-CUT;x
11631;5;3;220;Konoagil;x
11632;5;3;250;Yangoru;x
11633;5;3;222;Kavieng;x
11634;6;3;22;StMatthais;x
11635;5;3;224;Gazelle;x
11636;6;3;14;Pomio;x
11637;5;3;226;Ulawun;x
11638;5;3;193;Langila;x
11639;5;3;228;Kandrian;x
11640;5;3;242;Wosera;x
11641;5;3;230;Ambunti;x
11642;5;3;240;Engan;x
11643;5;3;232;Kratke;x
11644;5;3;238;Turama;x
11645;5;3;234;Bosavi;x
11646;6;3;42;Kutubu;x
11647;5;3;236;Maro;x
11648;5;3;237;SouthTorresStrait;x
11649;5;3;233;OkTedi;x
11650;5;3;239;Awyu;x
11651;5;3;231;Yahukimo;x
11652;5;3;241;Paniai;x
11653;5;3;229;Adi;x
11654;5;3;243;Baliem;x
11655;6;3;10;Bian;x
11656;5;3;187;AwinPa;x
11657;6;3;12;Telefol;x
11658;5;3;185;Muyu;x
11659;5;3;247;Momuna;x
11660;5;3;189;PuncakJaya;x
11661;6;3;16;BismarckRange;x
11662;5;3;191;KratkeRange;x
11663;5;3;219;Suki;x
11664;6;3;18;WhitemanRange;x
11665;5;3;217;Dumut;x
11666;5;3;255;Hela;x
11667;6;3;26;NorthTorresStrait;x
11668;6;3;24;JayawijayaMountains;x
11669;6;3;20;StarMountains;x
11670;5;3;246;Wawai;x
11671;5;3;249;NZnorthLAKES;x
11672;5;3;223;NZsouthLAKES;x
11673;5;3;221;Goroka;x
11674;5;3;251;Sigatoka;x
11675;5;3;253;Lomaiviti;x
11676;5;3;244;AtiAti;x
11677;5;3;225;Rumbati;x
11678;5;3;195;Aiduma;x
11679;5;3;248;Arfak;x
11680;5;3;197;Maybrat;x
11681;5;3;245;Hantik;x
11682;5;3;199;Akean;x
11683;5;3;227;Ibabao;x
11684;5;3;201;Biwang;x
11685;6;3;28;Selimbau;x
11686;5;3;203;Silat;x
11687;6;3;30;Simpang;x
11688;5;3;205;Gane;x
11689;6;3;32;Daya;x
11690;5;3;207;Simalungun;x
11691;6;3;34;Taliwang;x
11692;5;3;209;Sikka;x
11693;6;3;36;Siang;x
11694;5;3;211;Banawa;x
11695;6;3;38;BoneBolango;x
11696;5;3;213;Konawe;x
11697;6;3;40;Kuyamis;x
11698;5;3;215;Damaguete;x
11699;5;3;235;Sekadau;x
11700;6;3;43;Torricelli;x
11701;6;3;44;Wuvulu;x
11702;6;3;45;Kemoro;x
11703;6;3;46;Bulaka;x
11704;6;3;47;Semimi;x
11705;6;3;48;Mairete;x
11706;6;3;49;Pinagpanaan;x
11707;6;3;50;Hamakua;x
11708;6;3;51;Mactan;x
11709;6;3;52;Siquijor;x
11710;6;3;53;Huamual;x
11711;6;3;54;Bantaeng;x
11712;6;3;55;BaratDaya;x
11713;6;3;56;Mamburao;x
11714;6;3;57;Isarog;x
11715;6;3;58;Yaeyama;x
11716;6;3;59;Hokuzan;x
11717;6;3;60;Pannai;x
11718;6;3;61;Serdang;x
11719;6;3;62;Linge;x
11720;6;3;63;Pidie;x
11721;6;3;64;GunungTabur;x
11722;6;3;65;Murut;x
11723;6;3;66;Ngaju;x
11724;6;3;67;Beluran;x
11725;6;3;68;Balabak;x
11726;6;3;69;KutaiTimur;x
11727;6;3;70;Intimung;x
11728;6;3;71;BatuPahat;x
11729;6;3;72;Penawar;x
11730;6;3;73;Kluang;x
11731;6;3;74;KualaLumpur;x
11732;6;3;75;Jerantut;x
11733;6;3;76;SungaiPetrani;x
11734;6;3;77;Satun;x
11735;6;3;78;GuaMusang;x
11736;6;3;79;KualaDungun;x
11737;6;3;80;Yala;x
11738;6;3;81;TamaNegara;x
11739;6;3;82;KualaKangsar;x
11740;6;3;83;Pekan;x
11741;6;3;84;Phatthalung;x
11742;6;3;85;Phuket;x
11743;6;3;86;Ranong;x
11744;6;3;87;Chumphon;x
11745;6;3;88;Tanintharyi;x
11746;6;3;89;Palaw;x
11747;6;3;90;Mergui;x
11748;6;3;91;Lambak;x
11749;6;3;92;Seai;x
11750;6;3;93;Kotabumi;x
11751;6;3;94;Kabanda;x
11752;6;3;95;Denpasar;x
11753;6;3;96;TenangHighlands;x
11754;6;3;97;PakanRabaa;x
11755;6;3;98;Mana;x
11756;6;3;99;Bukittinggi;x
11757;6;3;100;Toboali;x
11758;6;3;101;Merlung;x
11759;6;3;102;Surulangun;x
11760;6;3;103;SungaiPenuh;x
11761;6;3;104;Pekanbaru;x
11762;6;3;105;BrennerSeamounts;x
11763;6;3;106;OkiRidge;x
11764;6;3;107;NorthAsianSea;x
11765;6;3;108;LuzonPlateau;x
11766;6;3;109;MuirfieldBank;x
11767;6;3;110;NinetyeastSeamounts;x
11768;6;3;111;IndiamanSea;x
11769;6;3;112;TyralRidge;x
11770;6;3;113;ObHole;x
11771;6;3;114;DiamantinaEscarpment;x
11772;6;3;115;MozambiqueBasin;x
11773;6;3;116;WaltersShoal;x
11774;6;3;117;MadagascarPlateau;x
11775;6;3;118;MalayamBasin;x
11776;6;3;119;MauriceSea;x
11777;6;3;120;SwahiliSea;x
11778;6;3;121;RevelleRise;x
11779;6;3;122;KenyanCoast;x
11780;6;3;123;MurotoSea;x
11781;6;3;124;OkinawaEscarpment;x
11782;6;3;125;PhilippineBasin;x
11783;6;3;126;HuangHeDelta;x
11784;6;3;127;ZhejiangCoast;x
11785;6;3;128;EmdenDeep;x
11786;6;3;129;MorotaiGulf;x
11787;6;3;130;ShantouHarbor;x
11788;6;3;131;SouthChinaBasin;x
11789;6;3;132;HainanCoast;x
11790;8;4;181;AtlantisFracture;x
11791;8;4;172;LeizhouBay;x
11792;8;4;173;HaterumaBasin;x
11793;8;4;174;EastAsianSea;x
11794;8;4;175;OkinawaSea;x
11795;8;4;176;ATLAS-CUT;x
11796;8;4;177;JejuChannel;x
11797;8;4;178;YellowSea;x
11798;8;4;179;YellowSea2;x
11799;8;4;180;BohaiStrait;x
11800;6;3;143;PasaiChannel;x
11801;6;3;144;PenangStrait;x
11802;6;3;145;NatunaSea;x
11803;6;3;146;MentawiBasin;x
11804;6;3;147;NiasBasin;x
11805;6;3;148;EngganoBasin;x
11806;6;3;149;GasparStrait;x
11807;6;3;150;GulfofBoni;x
11808;6;3;151;GulfofTomini;x
11809;6;3;152;KalimantanCoast;x
11810;6;3;153;SurabayaStrait;x
11811;6;3;154;JeparaStrait;x
11812;6;3;155;BanjarCoast;x
11813;6;3;156;NusantaraSea;x
11814;6;3;157;ButonPassage;x
11815;6;3;158;WetarStrait;x
11816;6;3;159;OmbaiStrait;x
11817;6;3;160;SahulSea;x
11818;6;3;161;BaliSea;x
11819;6;3;162;CeramSea;x
11820;6;3;163;BentuniBay;x
11821;6;3;164;SumbaSea;x
11822;6;3;165;TambelanSea;x
11823;6;3;166;MalukuSea;x
11824;6;3;167;GulfofTolo;x
11825;6;3;168;SulaSea;x
11826;6;3;169;TanimbarSea;x
11827;6;3;170;KimberleyCoast;x
11828;6;3;171;DarwinGulf;x
11829;6;3;172;DundasStrait;x
11830;6;3;173;AsmatGulf;x
11831;6;3;174;AruBasin;x
11832;6;3;175;KaiBasin;x
11833;6;3;176;BerauCoast;x
11834;6;3;177;IllanaBay;x
11835;6;3;178;SuluStrait;x
11836;6;3;179;PanayGulf;x
11837;6;3;180;DavaoGulf;x
11838;6;3;181;SangirSea;x
11839;6;3;182;BoholSea;x
11840;6;3;183;SibuyanSea;x
11841;6;3;184;PhilippineTrench;x
11842;6;3;185;SonsorolSea;x
11843;6;3;186;AlbayGulf;x
11844;6;3;187;BalerBay;x
11845;6;3;188;BalintangChannel;x
11846;6;3;189;BashiChannel;x
11847;6;3;190;ManadoCoast;x
11848;6;3;191;SaranganiStrait;x
11849;6;3;192;SpratlyArchipelago;x
11850;6;3;193;BruneiBay;x
11851;6;3;194;SundaShelf;x
11852;6;3;195;PattaniBasin;x
11853;6;3;196;CocosBasin;x
11854;6;3;197;NicobarFan;x
11855;6;3;198;SundaTrench;x
11856;6;3;199;KarmaSeamounts;x
11857;6;3;200;ArgoBasin;x
11858;6;3;201;LingayenGulf;x
11859;6;3;202;SurigaoStrait;x
11860;6;3;203;CapeBanas;x
11861;6;3;204;SouthRedSea;x
11862;6;3;205;SomaliCoast;x
11863;6;3;206;ShebaSea;x
11864;6;3;207;SocotraSea;x
11865;6;3;208;DhofarCoast;x
11866;6;3;209;SindbadSeamount;x
11867;6;3;210;BaluchiCoast;x
11868;6;3;211;IndusDelta;x
11869;6;3;212;IndusFan;x
11870;6;3;213;SerendipSeamount;x
11871;6;3;214;DaxiHill;x
11872;6;3;215;SadkoSeamount;x
11873;6;3;216;EuphratesDelta;x
11874;6;3;217;ArabianCoast;x
11875;6;3;218;EmiratiCoast;x
11876;6;3;219;IndiaApproach;x
11877;6;3;220;SaurashtraCoast;x
11878;6;3;221;AngriaBank;x
11879;6;3;222;ArabianBasin;x
11880;6;3;223;Lakshadweep;x
11881;6;3;224;LaccadiveSea;x
11882;6;3;225;GulfofMannar;x
11883;6;3;226;SagarKanyaSeamount;x
11884;6;3;227;PalkStrait;x
11885;6;3;228;MahanadiDelta;x
11886;6;3;229;BengalFan;x
11887;6;3;230;GulfofMartaban;x
11888;6;3;231;BurmaCoast;x
11889;6;3;232;TenasserimCoast;x
11890;6;3;233;NinetyeastSea;x
11891;6;3;234;BengalSea;x
11892;6;3;235;TrincomaleeSea;x
11893;6;3;236;AndamanBasin;x
11894;6;3;237;CarnaticApproach;x
11895;6;3;238;MaldiveBank;x
11896;6;3;239;OrissaApproach;x
11897;6;3;240;ExmouthPlateau;x
11898;6;3;241;MonsoonRise;x
11899;6;3;242;InvestigatorRidge;x
11900;6;3;243;SundaSeamounts;x
11901;6;3;244;NinetyeastRidge;x
11902;6;3;245;QueenslandPlateau;x
11903;6;3;246;CoralBasin;x
11904;6;3;247;PapuaPlateau;x
11905;6;3;248;PapuaCoast;x
11906;6;3;249;ManokwariTrough;x
11907;6;3;250;NewGuineaTrench;x
11908;6;3;251;MelanesianTrench;x
11909;6;3;252;EauripikRise;x
11910;6;3;253;NewGuineaBasin;x
11911;6;3;254;ViaudRidge;x
11912;6;3;255;ChagosSea;x
11913;7;3;200;IndianRange;x
11914;7;3;201;MaldiveBasin;x
11915;7;3;202;ChagosTrough;x
11916;7;3;203;VanDiemenGulf;x
11917;7;3;204;TimorTrough;x
11918;7;3;205;BuruSea;x
11919;7;3;206;SulawesiCoast;x
11920;7;3;207;MekongDelta;x
11921;7;3;208;CapeArnhem;x
11922;7;3;209;CapeYork;x
11923;7;3;210;SundaTrough;x
11924;7;3;211;CeylonApproach;x
11925;7;3;212;RaittRise;x
11926;7;3;213;Coco-de-MerRidge;x
11927;7;3;214;GaskellRidge;x
11928;7;3;215;NazarethPlateau;x
11929;7;3;216;CuvierBasin;x
11930;7;3;217;RooRise;x
11931;7;3;218;SayadeMalhaBank;x
11932;7;3;219;SomaliBasin;x
11933;7;3;220;GaskellBasin;x
11934;7;3;221;SeymourSeamount;x
11935;7;3;222;RodriguesRidge;x
11936;7;3;223;VityazFracture;x
11937;7;3;224;AsquithRise;x
11938;7;3;225;AmiranteBank;x
11939;7;3;226;AmiranteTrench;x
11940;7;3;227;MascareneBasin;x
11941;7;3;228;AntongilBay;x
11942;7;3;229;ComoroBasin;x
11943;7;3;230;FarquharRidge;x
11944;7;3;231;CarlsbergSea;x
11945;7;3;232;SomaliBasin;x
11946;7;3;233;EgeriaFracture;x
11947;7;3;234;OsbornPlateau;x
11948;7;3;235;WhartonBasin;x
11949;7;3;236;KilwaCoast;x
11950;7;3;237;YamdenaTrough;x
11951;7;3;238;UmbgroveSeamount;x
11952;7;3;239;ReedBank;x
11953;7;3;240;HiberniaReef;x
11954;7;3;241;SharkBay;x
11955;7;3;242;SwanRiverBasin;x
11956;7;3;243;LeeuwinBasin;x
11957;7;3;244;GeelvinckFracture;x
11958;7;3;245;LangsethTrough;x
11959;7;3;246;AfanasijNikitinSeamount;x
11960;7;3;247;GardinerSeamounts;x
11961;7;3;248;CarolineBasin;x
11962;7;3;249;MussauTrench;x
11963;7;3;250;NewBritainTrench;x
11964;7;3;251;LaeGulf;x
11965;7;3;252;YapTrench;x
11966;7;3;253;PalauTrench;x
11967;7;3;254;KobayashiRidge;x
11968;7;3;255;ShinjuboshiEscarpment;x
11969;8;3;150;PalauRidge;x
11970;8;3;151;OkiRidge;x
11971;8;3;152;DaitoRidge;x
11972;8;3;153;CoromandelBasin;x
11973;8;3;154;IndianOcean;x
11974;8;3;155;KuenenRise;x
11975;8;3;156;SundaApproach;x
11976;8;3;157;IndiesApproach;x
11977;8;3;158;CuvierPlateau;x
11978;8;3;159;LostDutchmenRidge;x
11979;8;3;160;IndianAbyss;x
11980;8;3;161;AustralianBasin;x
11981;8;3;162;StPierreBank;x
11982;8;3;163;SNinetyeastRidge;x
11983;8;3;164;BataviaRise;x
11984;8;3;165;GuldenDraakRise;x
11985;8;3;166;OsborneSeamount;x
11986;8;3;167;IndianBasin;x
11987;8;3;168;MacclesfieldBank;x
11988;8;3;169;TaiwanBasin;x
11989;8;3;170;ScarboroughShoal;x
11990;8;3;171;PalawanPassage;x
11991;7;3;79;CapeVerde;x
11992;7;180;180;BarlaventoSea;x
11993;7;83;181;SotaventoSea;x
11994;7;3;82;GuineaBasin;x
11995;7;183;183;GuineaCoast;x
11996;27;3;84;SenegalCoast;x
11997;7;3;85;BathymetristSeamounts;x
11998;7;3;186;LeoaSea;x
11999;7;3;87;LeoaBasin;x ###
12000;1;1;1;AN-DUMMY;x ###DO NOT USE # DO NOT TOUCH # VERY IMPORTANT # NO TOUCHY
12001;13;3;90;InhambaneBay;x
12002;13;13;120;MaputoBay;x
12003;13;23;150;MozambiqueEscarpment;x
12004;13;33;180;GoldCoast;x
12005;13;43;121;CapeLopez;x
12006;13;53;124;CapeCross;x
12007;13;63;127;WalvisBay;x
12008;13;73;130;CapeAgulhas;x
12009;13;83;133;LoandaBay;x #
12010;13;93;136;LegnamiSea;x
12011;103;103;39;NewIRBuffer11;x
12012;103;113;42;NewIRBuffer12;x
12013;103;123;45;NewIRBuffer13;x
12014;103;133;48;NewIRBuffer14;x
12015;103;143;51;NewIRBuffer15;x
12016;103;153;54;NewIRBuffer16;x
12017;103;163;57;NewIRBuffer17;x
12018;103;173;60;NewIRBuffer18;x
12019;103;183;63;NewIRBuffer19;x
12020;103;193;66;NewIRBuffer20;x
12021;103;203;69;NewIRBuffer21;x
12022;103;213;72;NewIRBuffer22;x
12023;103;223;75;NewIRBuffer23;x
12024;103;233;78;NewIRBuffer24;x
12025;103;243;81;NewIRBuffer25;x
12026;103;253;84;NewIRBuffer26;x
12027;103;3;87;NewIRBuffer27;x
12028;103;13;90;NewIRBuffer28;x
12029;103;23;93;NewIRBuffer29;x
12030;103;33;96;NewIRBuffer30;x
12031;103;43;99;NewIRBuffer31;x
12032;103;53;102;NewIRBuffer32;x
12033;103;63;105;NewIRBuffer33;x
12034;103;73;108;NewIRBuffer34;x
12035;103;83;111;NewIRBuffer35;x
12036;103;93;114;NewIRBuffer36;x
12037;103;103;117;NewIRBuffer37;x
12038;103;113;120;NewIRBuffer38;x
12039;103;123;123;NewIRBuffer39;x
12040;103;133;126;NewIRBuffer40;x
12041;103;143;129;NewIRBuffer41;x
12042;103;153;132;NewIRBuffer42;x
