province;red;green;blue;x;x
9823;247;34;255;BTtoIRspace2074;x
9824;247;35;255;BTtoIRspace2075;x
9825;247;36;255;BTtoIRspace2076;x
9826;247;37;255;BTtoIRspace2077;x
9827;247;38;255;BTtoIRspace2078;x
9828;247;39;255;BTtoIRspace2079;x
9829;247;40;255;BTtoIRspace2080;x
9830;247;41;255;BTtoIRspace2081;x
9831;247;42;255;BTtoIRspace2082;x
9832;247;43;255;BTtoIRspace2083;x
9833;247;44;255;BTtoIRspace2084;x
9834;247;45;255;BTtoIRspace2085;x
9835;247;46;255;BTtoIRspace2086;x
9836;247;47;255;BTtoIRspace2087;x
9837;247;48;255;BTtoIRspace2088;x
9838;247;49;255;BTtoIRspace2089;x
9839;247;50;255;BTtoIRspace2090;x
9840;247;51;255;BTtoIRspace2091;x
9841;247;52;255;BTtoIRspace2092;x
9842;247;53;255;BTtoIRspace2093;x
9843;247;54;255;BTtoIRspace2094;x
9844;247;55;255;BTtoIRspace2095;x
9845;247;56;255;BTtoIRspace2096;x
9846;247;57;255;BTtoIRspace2097;x
9847;247;58;255;BTtoIRspace2098;x
9848;247;59;255;BTtoIRspace2099;x
9849;247;60;255;BTtoIRspace2100;x
9850;247;61;255;BTtoIRspace2101;x
9851;247;62;255;BTtoIRspace2102;x
9852;247;63;255;BTtoIRspace2103;x
9853;247;64;255;BTtoIRspace2104;x
9854;247;65;255;BTtoIRspace2105;x
9855;247;66;255;BTtoIRspace2106;x
9856;247;67;255;BTtoIRspace2107;x
9857;247;68;255;BTtoIRspace2108;x
9858;247;69;255;BTtoIRspace2109;x
9859;247;70;255;BTtoIRspace2110;x
9860;247;71;255;BTtoIRspace2111;x
9861;247;72;255;BTtoIRspace2112;x
9862;247;73;255;BTtoIRspace2113;x
9863;247;74;255;BTtoIRspace2114;x
9864;247;75;255;BTtoIRspace2115;x
9865;247;76;255;BTtoIRspace2116;x
9866;247;77;255;BTtoIRspace2117;x
9867;247;78;255;BTtoIRspace2118;x
9868;247;79;255;BTtoIRspace2119;x
9869;247;80;255;BTtoIRspace2120;x
9870;247;81;255;BTtoIRspace2121;x
9871;247;82;255;BTtoIRspace2122;x
9872;247;83;255;BTtoIRspace2123;x
9873;247;84;255;BTtoIRspace2124;x
9874;247;85;255;BTtoIRspace2125;x
9875;247;86;255;BTtoIRspace2126;x
9876;247;87;255;BTtoIRspace2127;x
9877;247;88;255;BTtoIRspace2128;x
9878;247;89;255;BTtoIRspace2129;x
9879;247;90;255;BTtoIRspace2130;x
9880;247;91;255;BTtoIRspace2131;x
9881;247;92;255;BTtoIRspace2132;x
9882;247;93;255;BTtoIRspace2133;x
9883;247;94;255;BTtoIRspace2134;x
9884;247;95;255;BTtoIRspace2135;x
9885;247;96;255;BTtoIRspace2136;x
9886;247;97;255;BTtoIRspace2137;x
9887;247;98;255;BTtoIRspace2138;x
9888;247;99;255;BTtoIRspace2139;x
9889;247;100;255;BTtoIRspace2140;x
9890;247;101;255;BTtoIRspace2141;x
9891;247;102;255;BTtoIRspace2142;x
9892;247;103;255;BTtoIRspace2143;x
9893;247;104;255;BTtoIRspace2144;x
9894;247;105;255;BTtoIRspace2145;x
9895;247;106;255;BTtoIRspace2146;x
9896;247;107;255;BTtoIRspace2147;x
9897;247;108;255;BTtoIRspace2148;x
9898;247;109;255;BTtoIRspace2149;x
9899;247;110;255;BTtoIRspace2150;x
9900;247;111;255;BTtoIRspace2151;x
9901;247;112;255;BTtoIRspace2152;x
9902;247;113;255;BTtoIRspace2153;x
9903;247;114;255;BTtoIRspace2154;x
9904;247;115;255;BTtoIRspace2155;x
9905;247;116;255;BTtoIRspace2156;x
9906;247;117;255;BTtoIRspace2157;x
9907;247;118;255;BTtoIRspace2158;x
9908;247;119;255;BTtoIRspace2159;x
9909;247;120;255;BTtoIRspace2160;x
9910;247;121;255;BTtoIRspace2161;x
9911;247;122;255;BTtoIRspace2162;x
9912;247;123;255;BTtoIRspace2163;x
9913;247;124;255;BTtoIRspace2164;x
9914;247;125;255;BTtoIRspace2165;x
9915;247;126;255;BTtoIRspace2166;x
9916;247;127;255;BTtoIRspace2167;x
9917;247;128;255;BTtoIRspace2168;x
9918;247;129;255;BTtoIRspace2169;x
9919;247;130;255;BTtoIRspace2170;x
9920;247;131;255;BTtoIRspace2171;x
9921;247;132;255;BTtoIRspace2172;x
9922;247;133;255;BTtoIRspace2173;x
9923;247;134;255;BTtoIRspace2174;x
9924;247;135;255;BTtoIRspace2175;x
9925;247;136;255;BTtoIRspace2176;x
9926;247;137;255;BTtoIRspace2177;x
9927;247;138;255;BTtoIRspace2178;x
9928;247;139;255;BTtoIRspace2179;x
9929;247;140;255;BTtoIRspace2180;x
9930;247;141;255;BTtoIRspace2181;x
9931;247;142;255;BTtoIRspace2182;x
9932;247;143;255;BTtoIRspace2183;x
9933;247;144;255;BTtoIRspace2184;x
9934;247;145;255;BTtoIRspace2185;x
9935;247;146;255;BTtoIRspace2186;x
9936;247;147;255;BTtoIRspace2187;x
9937;247;148;255;BTtoIRspace2188;x
9938;247;149;255;BTtoIRspace2189;x
9939;247;150;255;BTtoIRspace2190;x
9940;247;151;255;BTtoIRspace2191;x
9941;247;152;255;BTtoIRspace2192;x
9942;247;153;255;BTtoIRspace2193;x
9943;247;154;255;BTtoIRspace2194;x
9944;247;155;255;BTtoIRspace2195;x
9945;247;156;255;BTtoIRspace2196;x
9946;247;157;255;BTtoIRspace2197;x
9947;247;158;255;BTtoIRspace2198;x
9948;247;159;255;BTtoIRspace2199;x
9949;247;160;255;BTtoIRspace2200;x
9950;247;161;255;BTtoIRspace2201;x
9951;247;162;255;BTtoIRspace2202;x
9952;247;163;255;BTtoIRspace2203;x
9953;247;164;255;BTtoIRspace2204;x
9954;247;165;255;BTtoIRspace2205;x
9955;247;166;255;BTtoIRspace2206;x
9956;247;167;255;BTtoIRspace2207;x
9957;247;168;255;BTtoIRspace2208;x
9958;247;169;255;BTtoIRspace2209;x
9959;247;170;255;BTtoIRspace2210;x
9960;247;171;255;BTtoIRspace2211;x
9961;247;172;255;BTtoIRspace2212;x
9962;247;173;255;BTtoIRspace2213;x
9963;247;174;255;BTtoIRspace2214;x
9964;247;175;255;BTtoIRspace2215;x
9965;247;176;255;BTtoIRspace2216;x
9966;247;177;255;BTtoIRspace2217;x
9967;247;178;255;BTtoIRspace2218;x
9968;247;179;255;BTtoIRspace2219;x
9969;247;180;255;BTtoIRspace2220;x
9970;247;181;255;BTtoIRspace2221;x
9971;247;182;255;BTtoIRspace2222;x
9972;247;183;255;BTtoIRspace2223;x
9973;247;184;255;BTtoIRspace2224;x
9974;247;185;255;BTtoIRspace2225;x
9975;247;186;255;BTtoIRspace2226;x
9976;247;187;255;BTtoIRspace2227;x
9977;247;188;255;BTtoIRspace2228;x
9978;247;189;255;BTtoIRspace2229;x
9979;247;190;255;BTtoIRspace2230;x
9980;247;191;255;BTtoIRspace2231;x
9981;247;192;255;BTtoIRspace2232;x
9982;247;193;255;BTtoIRspace2233;x
9983;247;194;255;BTtoIRspace2234;x
9984;247;195;255;BTtoIRspace2235;x
9985;247;196;255;BTtoIRspace2236;x
9986;247;197;255;BTtoIRspace2237;x
9987;247;198;255;BTtoIRspace2238;x
9988;247;199;255;BTtoIRspace2239;x
9989;247;200;255;BTtoIRspace2240;x
9990;247;201;255;BTtoIRspace2241;x
9991;247;202;255;BTtoIRspace2242;x
9992;247;203;255;BTtoIRspace2243;x
9993;247;204;255;BTtoIRspace2244;x
9994;247;205;255;BTtoIRspace2245;x
9995;247;206;255;BTtoIRspace2246;x
9996;247;207;255;BTtoIRspace2247;x
9997;247;208;255;BTtoIRspace2248;x
9998;247;209;255;BTtoIRspace2249;x
9999;247;210;255;BTtoIRspace2250;x
10000;3;5;128;Marbella;x
10001;10;12;129;Antequera;x
10002;17;19;130;Gallura;x #
10003;124;26;131;Ozieri;x #
10004;31;33;132;Bosa;x #
10005;38;40;133;Algeciras;x
10006;45;47;134;Ecija;x
10007;52;54;135;Lora del Rio;x
10008;59;61;136;Baena;x
10009;66;68;137;Pedroche;x
10010;73;75;138;Ubeda;x
10011;80;82;139;Aracena;x
10012;87;89;140;Cartagena;x
10013;94;96;141;Almansa;x
10014;101;103;142;Ponferrada;x
10015;108;110;143;Astorga;x
10016;115;117;144;Ciudad Rodrigo;x
10017;122;124;145;Bejar;x
10018;129;131;146;Lorca;x
10019;136;138;147;Toro;x
10020;143;145;148;Benavente;x
10021;150;152;149;Tordesillas;x
10022;157;159;150;Cuellar;x
10023;164;166;151;Santander;x
10024;171;173;152;Miranda de Ebro;x
10025;178;180;153;Aranda de Duero;x
10026;185;187;154;Palencia;x
10027;192;194;155;Calahorra;x
10028;199;201;156;Gipuzkoa;x
10029;206;208;157;Ilava;x
10030;16;143;26;Estella;x
10031;3;5;159;Santiago de Compostella;x
10032;243;147;74;Olite;x
10033;216;188;61;Tudella;x
10034;3;5;162;IR-DUMMYPROV;x # THIS IS USED FOR LOCALIZATION PURPOSES - DO NOT TOUCH
10035;8;12;163;Vigo;x
10036;13;19;164;Calvi;x #
10037;18;26;165;Tarancon;x
10038;23;33;166;AmyzCut;x
10039;28;40;167;AmyzCut;x
10040;33;47;168;AmyzCut;x
10041;38;54;169;La Sagra;x
10042;43;61;170;Talavera de la Reina;x
10043;48;68;171;Navalmoral de la Mata;x
10044;53;75;172;Don Benito;x
10045;58;82;173;Aveiro;x
10046;63;89;174;Guarda;x
10047;68;96;175;Leiria;x
10048;73;103;176;AmyzCut;x
10049;78;110;177;AmyzCut;x
10050;83;117;178;AmyzCut;x
10051;88;124;179;AmyzCut;x
10052;93;131;180;AmyzCut;x
10053;98;138;181;Serpa;x
10054;103;145;182;AmyzCut;x
10055;108;152;183;Cinco Villas;x
10056;113;159;184;Huesca;x
10057;118;166;185;Barbastro;x
10058;123;173;186;Benabarre;x
10059;128;180;187;Borja;x
10060;133;187;188;Tarazona;x
10061;138;194;189;Daroca;x
10062;143;201;190;Alcariz;x
10063;148;208;191;Olivenca;x
10064;153;215;192;Morella;x
10065;158;222;193;Sagunto;x
10066;163;229;194;AmyzCut;x
10067;168;236;195;AmyzCut;x
10068;173;243;196;Talarn;x
10069;178;250;197;Villafranca;x
10070;183;5;198;Manresa;x
10071;188;12;199;Tortosa;x
10072;193;19;200;Matarï¿½;x
10073;198;26;201;Vich;x
10074;3;5;202;La Palma;x
10075;3;5;203;El Hierro y La Gomera;x
10076;3;5;204;Fuertaventura;x
10077;3;5;205;Lanzarote;x
10078;3;5;206;Porto Santo;x
10079;3;5;207;Faial;x
10080;3;5;208;Terceira;x
10081;3;5;209;Fribourg;x
10082;18;35;210;Solothurn;x
10083;33;65;211;Lucerne;x
10084;48;95;212;Martigny;x
10085;63;125;213;Uri;x
10086;78;155;214;Illanz;x
10087;93;185;215;Walden;x
10088;108;215;216;Thurgau;x
10089;123;245;217;Maienfeld;x
10090;138;5;218;Neuchatel;x
10091;153;35;219;Schaffhausen;x
10092;168;65;220;Chablais;x
10093;183;95;221;Conflans;x
10094;3;5;222;IRreserved1;x
10095;3;5;223;IRreserved2;x
10096;3;5;224;IRreserved3;x
10097;3;5;225;IRreserved4;x
10098;3;5;226;IRreserved5;x
10099;3;5;227;IRreserved6;x
10100;156;126;233;Sekondi;x
10101;207;126;189;Shama;x
10102;95;41;233;Akanni;x
10103;95;198;233;Axim;x
10104;95;233;150;Appollonia;x
10105;233;222;95;Elmina;x
10106;90;111;42;Assinie;x
10107;117;227;36;Komenda;x
10108;94;36;227;CapeCoast;x
10109;228;186;227;Apam;x
10110;216;180;79;Asiante;x
10111;216;240;79;Prinzenstein;x
10112;111;144;111;Lome;x
10113;210;225;210;Tamale;x
10114;40;228;159;Togo;x
10115;3;5;243;Mwali;x
10116;3;5;244;Ndzuwani;x
10117;3;5;245;Maore;x
10118;3;5;246;LakeOhrid;x
10119;3;5;247;LakePrespa;x
10120;3;5;248;SaoFilipe;x
10121;3;5;249;SaoAntao;x
10122;3;5;250;Boavista;x
10123;3;5;251;SaoNicolau;x
10124;143;184;23;SanSebastian;x
10125;3;5;253;Mani;x
10126;3;5;254;Andros;x
10127;3;5;255;Samothrace;x
10128;3;7;1;Kythira;x
10129;3;7;2;Karpathos;x
10130;3;7;3;Kos;x
10131;3;7;4;Sporades;x
10132;3;7;5;Imbros;x
10133;3;7;6;Thasos;x
10134;3;7;7;Cesme;x
10135;3;7;100;Samos;x
10136;3;7;101;Karpasia;x
10137;3;7;102;Poljica;x
10138;3;7;103;AndrosIsland;x
10139;3;7;104;Cuba;x
10140;3;7;105;Bonaire;x
10141;3;7;14;Nassau;x
10142;3;7;15;CaymanIslands;x
10143;3;7;16;MondegoBay;x
10144;3;7;17;Elba;x
10145;3;7;18;Ponce;x
10146;3;7;19;Rossano;x
10147;3;7;20;KorabMountains;x
10148;3;7;21;Scuria;x
10149;3;7;22;Himara;x
10150;3;7;106;Misia;x
10151;3;17;124;Elbasan;x
10152;3;7;25;Jarawa;x
10153;3;7;255;Nicobar;x
10154;3;7;27;Paphos;x
10155;3;7;28;Baisha;x
10156;3;7;29;Sarkoy;x
10157;3;7;30;Dongfang;x
10158;3;7;31;IRreserved65;x
10159;3;7;32;IRreserved66;x
10160;3;7;33;IRreserved67;x
10161;3;7;34;IRreserved68;x
10162;3;7;35;IRreserved69;x
10163;3;7;36;IRreserved70;x
10164;3;7;37;IRreserved71;x
10165;3;7;38;IRreserved72;x
10166;3;7;39;IRreserved73;x
10167;3;7;40;IRreserved74;x
10168;3;7;41;IRreserved75;x
10169;3;7;42;IRreserved76;x
10170;3;7;43;IRreserved77;x
10171;3;7;44;IRreserved78;x
10172;3;7;45;IRreserved79;x
10173;3;7;46;IRreserved80;x
10174;3;7;47;IRreserved81;x
10175;3;7;48;IRreserved82;x
10176;3;7;49;IRreserved83;x
10177;3;7;50;IRreserved84;x
10178;3;7;51;IRreserved85;x
10179;3;7;52;IRreserved86;x
10180;3;7;53;IRreserved87;x
10181;3;7;54;IRreserved88;x
10182;3;7;55;IRreserved89;x
10183;3;7;56;IRreserved90;x
10184;3;7;57;IRreserved91;x
10185;3;7;58;IRreserved92;x
10186;3;7;59;IRreserved93;x
10187;3;7;60;IRreserved94;x
10188;3;7;61;IRreserved95;x
10189;3;7;62;IRreserved96;x
10190;3;7;63;IRreserved97;x
10191;3;7;64;IRreserved98;x
10192;3;7;65;IRreserved99;x
10193;3;7;66;IRreserved100;x
10194;3;7;67;IRreserved101;x
10195;3;7;68;IRreserved102;x
10196;3;7;69;IRreserved103;x
10197;3;7;70;IRreserved104;x
10198;3;7;71;IRreserved105;x
10199;3;7;72;IRreserved106;x
10200;3;7;73;IRreserved107;x
10201;3;7;74;IRreserved108;x
10202;3;7;75;IRreserved109;x
10203;3;7;76;IRreserved110;x
10204;3;7;77;IRreserved111;x
10205;3;7;78;IRreserved112;x
10206;3;7;79;IRreserved113;x
10207;3;7;80;IRreserved114;x
10208;3;7;81;IRreserved115;x
10209;3;7;82;IRreserved116;x
10210;3;7;83;IRreserved117;x
10211;3;7;84;IRreserved118;x
10212;3;7;85;IRreserved119;x
10213;3;7;86;IRreserved120;x
10214;3;7;87;IRreserved121;x
10215;3;7;88;IRreserved122;x
10216;3;7;89;IRreserved123;x
10217;3;7;90;IRreserved124;x
10218;3;7;91;Ashur;x
10219;3;7;92;Behbahan;x
10220;3;7;93;Khabur;x
10221;3;7;94;Maara;x
10222;3;7;95;Babylon;x
10223;103;207;96;Ramadi;x
10224;243;247;197;Baqubah;x
10225;3;7;98;Samarra;x
10226;253;217;99;AsSukhnah;x
10227;3;7;8;Mayadin;x
10228;253;254;249;Cyrene;x
10229;3;7;10;Barca;x
10230;103;107;111;Mechili;x
10231;253;254;212;ElBahariya;x
10232;3;7;13;Qattara;x
10233;3;7;23;Tartus;x
10234;3;117;107;AlBab;x
10235;3;7;111;Acre;x
10236;3;117;109;Sidon;x
10237;113;7;110;Tyre;x
10238;63;7;108;AlSalt-Amman;x
10239;3;7;112;Suwayda;x
10240;143;7;113;Kilis;x
10241;3;217;114;Adiyaman;x
10242;163;117;115;Afrin;x
10243;113;7;116;Kobani;x
10244;3;7;117;Suruc;x
10245;163;107;118;Tarsus;x
10246;103;107;119;GeyikDaglari;x
10247;103;107;120;MedetsizTepe;x
10248;203;207;121;Eregli;x
10249;103;207;122;Mut;x
10250;3;7;123;Gebze;x
10251;113;117;124;Yalova;x
10252;223;7;125;Gemlik;x
10253;3;7;126;Kirmasti;x
10254;3;117;127;Inegol;x
10255;153;7;128;Edremit;x
10256;3;27;229;Dursunbey;x
10257;3;7;130;Ezine;x
10258;233;7;131;Can;x
10259;3;7;132;Eregli;x
10260;211;1;23;Beypazari;x
10261;3;7;134;Bigadic;x
10262;3;207;135;Osman;x
10263;113;117;136;Goynuk;x
10264;3;7;137;Kandira;x
10265;3;7;138;Gerede;x
10266;3;7;139;Tosya;x
10267;163;217;140;Inebolu;x
10268;113;7;141;Istifan;x
10269;3;207;142;Bergama;x
10270;213;247;143;Akhisar;x
10271;53;57;144;Gediz;x
10272;3;7;145;Sart;x
10273;23;117;146;Seyitgazi;x
10274;3;7;147;Beysehir;x
10275;193;197;148;Isparta;x
10276;3;117;149;Ismil;x
10277;3;7;150;Burdur;x
10278;3;7;151;Nazilli;x
10279;103;7;152;Istanoz;x
10280;3;7;153;Finike;x
10281;63;37;154;Pazarcik;x
10282;3;7;155;Tokat;x
10283;3;7;156;Marmaris;x
10284;3;7;157;Mut;x
10285;3;7;158;Alexandretta;x
10286;3;7;159;Goksun;x
10287;3;7;160;Sebinkarahisar;x
10288;3;117;161;Elbistan;x
10289;113;117;162;Arapkir;x
10290;63;67;163;Cide;x
10291;103;107;164;Aksehir;x
10292;3;7;165;Phocea;x
10293;163;167;166;Tavas;x
10294;3;7;167;Selcuk;x
10295;203;67;168;Tire;x
10296;13;247;169;Milas;x
10297;3;7;170;Sorgun;x
10298;3;7;171;Bingol;x
10299;103;7;172;Kemah;x
10300;3;7;173;Hammerfest;x
10301;23;17;174;Kalix;x
10302;43;27;175;Kautokeino;x
10303;63;37;176;Skelleftea;x
10304;83;47;177;IRreserved211;x
10305;103;57;178;IRreserved212;x
10306;123;67;179;IRreserved213;x
10307;143;77;180;IRreserved214;x
10308;163;87;181;IRreserved215;x
10309;183;97;182;Mull;x
10310;223;117;184;WestLothian;x
10311;203;107;183;Mearn;x
10312;243;127;185;WesterRoss;x
10313;3;137;186;Islay;x
10314;23;147;187;Fife;x
10315;43;157;188;Marr;x
10316;63;167;189;Rathfriland;x
10317;83;177;190;Cushendall;x
10318;103;187;191;Dungannon;x
10319;123;197;192;Lisnaskea;x
10320;143;207;193;Dromahair;x
10321;163;217;194;Monaghan;x
10322;183;227;195;Killmaine;x
10323;203;137;196;Cavan;x
10324;223;247;197;Tulsk;x
10325;243;7;198;Annaghdown;x
10326;113;17;199;Athlone;x
10327;23;27;200;Daingean;x
10328;43;37;201;Nenagh;x
10329;63;47;202;Ennis;x
10330;83;57;203;Killarney;x
10331;103;67;204;Castletownbare;x
10332;123;77;205;Kilbrittain;x
10333;143;87;206;Youghal;x
10334;163;97;207;Tipperary;x
10335;183;107;208;Kilkenny;x
10336;203;117;209;Trim;x
10337;223;127;210;Drogheda;x
10338;243;137;211;Badenoch;x
10339;3;147;212;Strathnaver;x
10340;23;157;213;Sutherland;x
10341;43;167;214;Moray;x
10342;63;177;215;Garmoran;x
10343;83;187;216;Kirkcudbright;x
10344;103;197;217;Lanark;x
10345;123;207;218;Stirling;x
10346;143;217;219;Haddington;x
10347;163;227;220;Roxburgh;x
10348;183;237;221;Berwick;x
10349;203;247;222;Furness;x
10350;223;7;223;Hull;x
10351;243;17;224;Nottingham;x
10352;3;27;225;Warwick;x
10353;23;37;226;Boston;x
10354;43;47;227;Kings Lyn;x
10355;63;57;228;Scarborough;x
10356;83;67;229;Surrey;x
10357;103;77;230;Salisbury;x
10358;123;87;231;Southampton;x
10359;143;97;232;Sheffield;x
10360;163;107;233;Richmond;x
10361;183;117;234;Tweed;x
10362;203;127;235;Tynedale;x
10363;223;137;236;Scunthorpe;x
10364;243;147;237;Bedford;x
10365;3;157;238;Northampton;x
10366;23;167;239;Hereford;x
10367;43;177;240;Birmingham;x
10368;63;187;241;Liverpool;x
10369;83;197;242;Manchester;x
10370;103;207;243;Rochester;x
10371;123;217;244;East Sussex;x
10372;143;227;245;Anglesey;x
10373;163;237;246;Westmorland;x
10374;183;247;247;Buckingham;x
10375;203;7;248;Berkshire;x
10376;223;17;249;Peterborough;x
10377;243;27;250;Plymouth;x
10378;3;37;251;North Devon;x
10379;23;47;252;Allerdale;x
10380;43;57;253;East Somerset;x
10381;63;67;254;East Cornwall;x
10382;83;77;26;St Edmundsbury;x
10383;103;87;1;Colchester;x
10384;123;97;2;Bristol;x
10385;3;167;9;Hertford;x
10386;163;117;4;Llanelli;x
10387;183;127;5;Monmouth;x
10388;203;137;6;Radnor;x
10389;223;147;7;Merioneth;x
10390;243;157;8;Denbigh;x
10391;143;107;3;Carmanthen;x
10392;23;177;10;Flintshire;x
10393;43;187;11;IRreserved300;x
10394;63;197;12;IRreserved301;x
10395;83;207;13;IRreserved302;x
10396;103;217;14;IRreserved303;x
10397;123;227;15;Solovetsky;x
10398;143;237;16;Ukhta;x
10399;163;247;17;Chupa;x
10400;114;110;133;LakeNeuchatel;x
10401;175;217;50;LakeLucerne;x
10402;3;8;20;Tyrna;x
10403;63;158;21;Ersekujvar;x
10404;83;208;22;Gyor;x
10405;103;8;23;Amstetten;x
10406;123;58;24;Spital;x
10407;3;8;25;Andra;x
10408;163;158;26;Feldbach;x
10409;183;208;27;Radkersburg;x
10410;203;8;28;Leibnitz;x
10411;223;58;29;Siofok;x
10412;243;108;30;Tigheci;x
10413;3;158;31;Saros;x
10414;23;208;32;Pilis;x
10415;43;8;33;Zolyom;x
10416;3;8;34;Solt;x #Kalocsa
10417;3;8;18;Abauj;x
10418;23;58;19;Csanad;x #might need a split across the river, capitals would be Mako and Chanad
10419;3;8;37;Jaszsag;x
10420;23;10;40;Baranya;x
10421;43;12;63;Tolna;x
10422;63;14;86;Vas;x
10423;83;16;109;Veszprem;x
10424;103;18;132;Esztergom;x
10425;123;20;155;Crotone;x
10426;143;22;58;Nograd;x
10427;163;24;61;Gomor;x
10428;183;26;64;Bereg;x
10429;113;48;53;Borsod;x
10430;135;56;54;Hajdú;x
10431;157;64;55;Csongrád;x
10432;63;38;61;Arad;x
10433;83;48;62;Szilágy;x
10434;143;78;65;Bodrog;x
10435;47;24;50;Opoczno;x
10436;69;32;51;Wislica;x
10437;91;40;52;Szczyrzyca;x
10438;179;72;56;AmyzCut;x
10439;201;80;57;Urzedow;x
10440;3;8;58;Liw;x
10441;23;18;59;Radomsko;x
10442;43;28;60;Pyzdry;x
10443;163;88;66;Lomza;x
10444;183;98;67;Czersk;x
10445;103;58;63;Naklo;x
10446;123;68;64;Sochaczew;x
10447;3;8;69;Ciechanow;x
10448;3;8;70;Sibiu;x
10449;73;18;71;Covasna;x
10450;103;8;72;Odorhei;x
10451;3;208;173;Cluj;x
10452;15;110;79;Fagaras;x
10453;71;6;1;Zarand;x
10454;68;126;68;Deva;x
10455;111;128;173;Medias;x
10456;131;158;74;Campeni;x
10457;215;188;75;Turda;x
10458;17;218;76;Bytom;x
10459;19;248;77;Orava;x
10460;3;8;78;Nitra;x
10461;5;38;79;Miedzyrzecz;x
10462;7;68;80;Wschowa;x
10463;9;98;81;Oswiecim;x
10464;11;128;82;Javorsko;x
10465;13;158;83;Nisko;x
10466;15;188;84;Krosensko;x
10467;17;218;85;Olesnicko;x
10468;43;128;92;Tesinsko;x
10469;21;38;87;Cosel;x
10470;53;158;93;Svidnicko;x
10471;63;188;94;Brezko;x
10472;3;8;72;Peleaga;x
10473;113;8;73;ParingulMare;x
10474;113;8;74;VarfulMoloveanu;x
10475;3;8;75;Bucegi;x
10476;3;228;76;Dej;x
10477;73;218;95;Kladsko;x
10478;83;248;96;Kourimsko;x
10479;93;8;97;Beroun;x
10480;132;213;98;Jihlava;x
10481;228;113;253;Prerov;x
10482;3;9;40;Caslav;x
10483;133;128;101;Znojmo;x
10484;143;158;102;Boleslavsko;x
10485;153;188;103;Zatec;x
10486;163;218;104;Prachatice;x
10487;3;8;77;SouthOstrobothnia;x
10488;23;28;109;Kemi;x
10489;3;8;88;Asele;x
10490;19;248;86;Umea;x
10491;25;16;49;Lulea;x
10492;219;209;15;Koltan;x
10493;48;90;52;Umba;x
10494;170;75;165;Tersky;x
10495;53;99;56;Gripsholm;x
10496;58;108;60;Pilea;x
10497;63;117;64;IRreserved363;x
10498;173;248;105;Ratzeburg;x
10499;3;8;41;Riva;x
10500;200;80;20;Thionville;x
10501;200;206;36;Bitburg;x
10502;200;130;47;Bouillon;x
10503;203;106;48;Doornik;x
10504;240;170;200;Dinant;x
10505;13;27;24;Overmaas;x
10506;43;48;220;Saint-Pol;x
10507;221;198;85;Aalst;x
10508;18;36;28;Chimay;x
10509;20;150;250;Saint-Omer;x
10510;200;30;40;Stavelot-Malmedy;x
10511;38;72;44;Dunkirk;x
10512;63;68;221;Mechelen;x
10513;83;88;222;Turnhout;x
10514;180;98;35;Valenciennes;x
10515;60;68;182;Twente;x
10516;247;127;45;Westfriesland;x
10517;155;199;22;Zutphen;x
10518;103;108;223;ZeeuwsVlaanderen;x
10519;3;9;33;Rijnmond;x
10520;23;19;34;Sontra;x
10521;43;29;35;Hanau;x
10522;63;49;36;Kissingen;x
10523;83;69;37;Hameln;x
10524;103;89;38;Schaumburg;x
10525;3;9;39;DolomitesMountains;x
10526;123;98;100;Zwickau;x
10527;143;108;25;Haderslev;x
10528;43;108;20;Uthlande;x
10529;193;38;107;Goslar;x
10530;203;68;108;Bruck;x
10531;43;48;110;Wienerwald;x
10532;63;68;111;Burghausen;x
10533;83;88;112;Kufstein;x
10534;103;108;113;Freising;x
10535;123;128;114;Rosenheim;x
10536;143;148;115;Coesfeld;x
10537;163;168;116;Sayn;x
10538;183;188;117;Waldeck;x
10539;103;38;98;Sonderhausen;x
10540;113;68;99;Rudolstadt;x
10541;13;38;89;Rosenheim;x
10542;23;68;90;Mühldorf;x
10543;33;98;91;Ziegenhain;x
10544;9;98;72;Waren;x
10545;3;8;47;Burgau;x
10546;3;8;48;Cloppenburg;x
10547;183;8;106;Eichsfeld;x
10548;63;68;208;Urach;x
10549;3;8;163;Rottweil;x
10550;183;188;214;Speyer;x
10551;203;208;215;Durlach;x
10552;83;88;209;Offenburg;x
10553;103;108;210;Markgräflerland;x
10554;3;8;166;Bentheim;x
10555;23;28;167;Ravensberg;x
10556;43;48;168;Hildesheim;x
10557;63;68;169;Gotha;x
10558;83;88;170;Meissen;x
10559;103;108;171;Schweinfurt;x
10560;123;128;172;Görlitz;x
10561;143;148;173;Lübben;x
10562;183;188;175;Worms;x
10563;243;248;178;Zweibrücken;x
10564;3;8;179;Eifel;x
10565;22;28;180;Jerichow;x
10566;41;48;181;Dannenberg;x
10567;3;8;192;Cottbus;x
10568;23;28;193;Brandenburg;x
10569;43;48;194;Havelberg;x
10570;63;68;195;FrankfurtOder;x
10571;103;108;197;Eichstadt;x
10572;3;8;218;Hadeln;x
10573;79;88;183;Villach;x
10574;98;108;184;Passau;x
10575;117;128;185;Kempten;x
10576;163;168;174;Fürstenberg;x
10577;203;208;176;Tübingen;x
10578;223;228;177;Landeck;x
10579;123;128;211;Biberach;x
10580;163;168;213;Schaunberg;x
10581;3;8;98;Rothenburg;x
10582;163;168;200;SwabischHall;x
10583;183;188;201;Steyr;x
10584;203;208;202;Pinzgau;x
10585;223;228;203;Landsberg;x
10586;243;248;204;Cham;x
10587;3;8;205;Nördlingen;x
